CustomerId,Exited
15741875,0
15636478,0
15639530,0
15711921,0
15622442,0
15779913,0
15688868,0
15571065,0
15806332,0
15799964,0
15627514,0
15750476,0
15724858,0
15783025,0
15680449,1
15751549,0
15739576,0
15642391,0
15582168,0
15645271,0
15669301,0
15660200,0
15583073,0
15660271,0
15806318,0
15791958,0
15643752,0
15609176,0
15713655,0
15743617,0
15688619,0
15660263,0
15588449,0
15726747,0
15576680,0
15716082,0
15786042,0
15587640,0
15796231,0
15610765,0
15689147,0
15683892,0
15723685,0
15612769,0
15691396,0
15727605,0
15757535,0
15772412,0
15704763,0
15581282,0
15720583,0
15635459,0
15619699,0
15584320,0
15629551,0
15775886,0
15733872,0
15642022,0
15627328,0
15759184,0
15710105,0
15690164,0
15656009,0
15773868,0
15726234,0
15585106,0
15715297,0
15630617,0
15597265,0
15665222,0
15708048,0
15570002,0
15621083,0
15805312,0
15609286,0
15583849,0
15768945,0
15732943,0
15698031,0
15790564,0
15806081,0
15612139,0
15606849,0
15641359,0
15628824,0
15733114,0
15606887,0
15645600,0
15613180,0
15624729,0
15756824,0
15703541,0
15705735,0
15714046,0
15723013,0
15598086,0
15616221,0
15658100,0
15642063,0
15751180,0
15749345,0
15644896,0
15630106,0
15619898,0
15761525,0
15755416,0
15776233,0
15689268,0
15717498,0
15738411,0
15599440,0
15722053,0
15700964,0
15722902,0
15633108,0
15656865,1
15794841,0
15693814,0
15586757,0
15774133,0
15703106,0
15768006,0
15639415,0
15756471,0
15706163,0
15749482,0
15776827,0
15677395,0
15615797,0
15787884,0
15629094,0
15800440,0
15566594,0
15799435,0
15603743,0
15707441,0
15770406,0
15667651,0
15692819,0
15759566,1
15623107,0
15814816,0
15596405,0
15688074,0
15625524,0
15614137,0
15596800,0
15582259,0
15668472,0
15793901,0
15723411,0
15674840,0
15763612,0
15779529,0
15734246,0
15747854,0
15680920,0
15804201,0
15591047,0
15704483,0
15704586,0
15612050,0
15799626,0
15746190,0
15682600,0
15782236,0
15598695,0
15625698,0
15582066,0
15734970,0
15629519,0
15621974,0
15813439,0
15589698,0
15694859,0
15675888,0
15636595,0
15809227,0
15674368,0
15689614,0
15716236,0
15795519,0
15778155,0
15804862,0
15727291,0
15726088,0
15809057,0
15803750,0
15623744,0
15713370,0
15728829,0
15723894,0
15761487,0
15811594,0
15753462,0
15695356,0
15722632,0
15591360,0
15749669,0
15814004,0
15584580,0
15744582,0
15618750,0
15734892,0
15789201,0
15707120,0
15761717,0
15654390,0
15783659,0
15697844,0
15717191,0
15810485,0
15793049,0
15603323,0
15675256,0
15776743,0
15694890,0
15803908,0
15635285,0
15739357,0
15764253,0
15617518,0
15781987,0
15755018,0
15733138,0
15747878,0
15651627,0
15577170,1
15605916,0
15753229,0
15717984,1
15776725,0
15582944,0
15760825,0
15629511,0
15709338,0
15782875,0
15624391,0
15569892,0
15781598,0
15574743,0
15631927,0
15620398,0
15580487,0
15581286,0
15794014,0
15633818,0
15652320,0
15641136,0
15659105,0
15711489,0
15684934,0
15711314,0
15632280,0
15720847,0
15815490,0
15723818,0
15567923,0
15654156,0
15806688,0
15644994,0
15644361,0
15579062,0
15568953,0
15681697,0
15627848,0
15584704,0
15798310,0
15576602,0
15661034,0
15648794,0
15636658,0
15669783,0
15698349,0
15720893,0
15648005,0
15692443,0
15627000,0
15700657,0
15709920,0
15717770,0
15609637,0
15682523,0
15738181,0
15724402,0
15746970,0
15713250,0
15707634,0
15566380,0
15801436,0
15697183,0
15568819,0
15648489,1
15674811,0
15757628,0
15709861,0
15675380,0
15579781,0
15632272,0
15646817,0
15728706,0
15656293,0
15746326,0
15608226,1
15693468,0
15750811,0
15645248,0
15786200,0
15585599,0
15656937,0
15704081,0
15618936,0
15744327,0
15781347,0
15672145,0
15709531,0
15813916,0
15662736,0
15787835,0
15730273,0
15786167,0
15764226,0
15732563,0
15610433,0
15680611,0
15787907,0
15661591,0
15793343,0
15787014,0
15763065,0
15663942,0
15609899,0
15620030,0
15787597,0
15592583,0
15742442,0
15752885,0
15661409,0
15645772,0
15620579,0
15637366,0
15794874,0
15716420,0
15652084,0
15808868,0
15592123,0
15636330,0
15814664,0
15757632,0
15596984,0
15666055,0
15706537,0
15772559,0
15624528,0
15570192,0
15573769,0
15637774,0
15747503,0
15654463,0
15573876,0
15642041,0
15791991,0
15715667,0
15801920,0
15702788,0
15805955,0
15684010,1
15684861,0
15669064,0
15766741,0
15570912,0
15639077,0
15672374,0
15699257,0
15566660,0
15609653,0
15621653,0
15774224,0
15797751,0
15655335,0
15703437,0
15781884,0
15628715,0
15785542,0
15683993,0
15704378,0
15673180,0
15718153,0
15638646,0
15788025,0
15601116,0
15646726,0
15721019,0
15773731,0
15581548,0
15682540,0
15807837,0
15751177,0
15636024,0
15807120,0
15665077,0
15616028,0
15738267,1
15573045,1
15705174,0
15572265,0
15757306,0
15799300,0
15662641,0
15622192,0
15765650,0
15672152,0
15767414,0
15678168,0
15729083,0
15674179,0
15784301,0
15706647,0
15754599,0
15779862,0
15688880,0
15613197,0
15639277,0
15800068,0
15761654,0
15725068,0
15727811,0
15607330,0
15607395,0
15655436,0
15590820,0
15677538,0
15591091,0
15710726,0
15655339,0
15605263,0
15730810,0
15791877,0
15719479,0
15636238,0
15590828,0
15619529,0
15597901,0
15783882,0
15674880,0
15785559,0
15605673,0
15768293,0
15577695,0
15676433,0
15650575,0
15748352,0
15597467,0
15591135,0
15613102,0
15684196,0
15643574,0
15693864,0
15792473,0
15769254,0
15679297,0
15736399,0
15594815,0
15772777,0
15683053,0
15604304,0
15630725,0
15568104,0
15692416,1
15762605,0
15567013,0
15716609,1
15682421,0
15651664,0
15757521,0
15600258,0
15664311,0
15743714,0
15758171,0
15575146,1
15613945,0
15724890,0
15789955,0
15714689,0
15627859,0
15711825,0
15732774,0
15786789,0
15581388,0
15598044,0
15726058,0
15671969,0
15798053,0
15614643,0
15658339,0
15768244,0
15604073,0
15586300,0
15668886,0
15714832,0
15716284,0
15703923,0
15699911,0
15587611,0
15647292,0
15602812,0
15657228,0
15665524,0
15723872,0
15579994,0
15774401,0
15757829,0
15653147,0
15812470,0
15642996,0
15715117,0
15731755,0
15667093,0
15714680,0
15677435,0
15570004,0
15651093,0
15566378,0
15720463,0
15599956,0
15636551,0
15594651,0
15724181,0
15744529,1
15792565,0
15773776,0
15765192,0
15580146,0
15649487,0
15590730,0
15693326,0
15621063,0
15709928,0
15609643,0
15654274,0
15730460,0
15569670,0
15649451,0
15631685,1
15593694,0
15642579,0
15634896,0
15607537,0
15640922,0
15641934,0
15675328,0
15664802,0
15690678,0
15782210,0
15654457,0
15645404,0
15810732,0
15747677,1
15608688,0
15570855,0
15642098,0
15686463,0
15763895,0
15569446,0
15757646,0
15745399,0
15612108,0
15745452,0
15702138,0
15712813,0
15800856,0
15619029,0
15585985,0
15633866,0
15726179,0
15580560,0
15706637,0
15805637,0
15636407,0
15613787,0
15724924,0
15812040,0
15689081,0
15618243,0
15787699,0
15780572,0
15772650,0
15581280,0
15711386,0
15755138,0
15744553,0
15643916,0
15611800,0
15746127,0
15593345,0
15683521,0
15636353,0
15802071,0
15664523,0
15783875,0
15791836,0
15665695,0
15761713,0
15720529,0
15731989,0
15701908,0
15602084,0
15782311,0
15748660,0
15811927,0
15677522,0
15756321,0
15649414,1
15714380,0
15777452,0
15733387,0
15576219,0
15617538,0
15694409,0
15606861,0
15666032,0
15686696,0
15698528,0
15672016,0
15693704,0
15643359,0
15614168,0
15611223,0
15693267,0
15797692,0
15588859,1
15659149,0
15691950,0
15672704,0
15766552,0
15690188,0
15799785,0
15600911,0
15585835,0
15645820,0
15602735,0
15782778,0
15779247,0
15659710,0
15672053,0
15650018,0
15757559,0
15603851,0
15650068,1
15693996,0
15667896,0
15794580,0
15780386,0
15733876,0
15735203,0
15684147,0
15698927,0
15607275,0
15730044,0
15731522,0
15632050,0
15777855,0
15784923,0
15802009,0
15659094,0
15714883,0
15646521,0
15695475,0
15688172,0
15763747,0
15625445,0
15781553,0
15798348,0
15725355,0
15807335,0
15623927,0
15708162,0
15662067,0
15631222,0
15701392,0
15578977,0
15574237,0
15632736,0
15694237,0
15696733,0
15751297,0
15649450,0
15596649,0
15665759,0
15576928,0
15786800,0
15673539,0
15702030,0
15814022,0
15780677,0
15622801,0
15804064,0
15737888,0
15617029,0
15606944,0
15631848,0
15705991,0
15735078,0
15613656,0
15624667,0
15684248,0
15752375,0
15723481,0
15651103,0
15585777,0
15613786,0
15737080,0
15762134,1
15678779,0
15753955,0
15601892,0
15570508,0
15719858,0
15609618,0
15695585,0
15710206,0
15796993,0
15780215,0
15688128,0
15673367,0
15805151,0
15631756,0
15676707,0
15776454,0
15665181,0
15792720,0
15659325,0
15635125,1
15723008,0
15770121,0
15725002,0
15807768,0
15686957,0
15797246,0
15600832,0
15788775,0
15658972,0
15705899,0
15746199,0
15756272,0
15747647,0
15589030,0
15730447,0
15777893,0
15672237,0
15598894,0
15760873,0
15799534,0
15765532,1
15654733,0
15790093,0
15791045,0
15788539,0
15801942,0
15810891,0
15763859,0
15594685,0
15642202,0
15725762,0
15722350,0
15795298,0
15747807,0
15760244,1
15660316,0
15770995,0
15665159,0
15777076,0
15617482,1
15716781,0
15653784,0
15600086,0
15798024,1
15714256,0
15733974,0
15599869,0
15661036,0
15791326,0
15723217,0
15647259,0
15682834,0
15565706,0
15747558,0
15813894,0
15665811,0
15774882,0
15809736,0
15572956,0
15636731,0
15596011,0
15761783,0
15718454,0
15770974,0
15713621,0
15743153,0
15573851,0
15635277,0
15674331,0
15611947,0
15647570,0
15600700,1
15736271,0
15788686,0
15793425,0
15812482,0
15585133,0
15774104,0
15621687,0
15598162,0
15567993,0
15755239,0
15612966,1
15578835,0
15664897,0
15730448,0
15696859,0
15593454,0
15685500,0
15689322,0
15652266,0
15642655,0
15733261,0
15763107,0
15600975,0
15637977,0
15801767,0
15625584,0
15782630,0
15809826,0
15729954,0
15624781,0
15723318,0
15738954,0
15640268,0
15702601,0
15811947,0
15808662,0
15672516,0
15698184,1
15729224,0
15711457,0
15687658,0
15770984,0
15735080,1
15706587,0
15708357,0
15569878,0
15575410,0
15670859,0
15607301,0
15567063,0
15572390,0
15602979,0
15766663,0
15613326,0
15589348,0
15765287,0
15606901,0
15602497,0
15801832,0
15631460,0
15662238,0
15675964,0
15752508,0
15577423,0
15626042,0
15806929,0
15617304,0
15747458,0
15706200,0
15636061,1
15759381,0
15609254,0
15623649,0
15664681,0
15715597,0
15661473,0
15605284,0
15633950,0
15786153,0
15680430,0
15596811,0
15782939,0
15803526,0
15723851,0
15747265,0
15779390,0
15752912,0
15810347,0
15740900,0
15761554,0
15775307,0
15665956,0
15773260,0
15723320,0
15752857,1
15800366,0
15768124,0
15589147,1
15778934,0
15804038,0
15740345,0
15724684,0
15765173,1
15654959,0
15790497,0
15812073,0
15593834,0
15769110,0
15632826,0
15790763,0
15725311,0
15714057,0
15779743,0
15733797,0
15800806,0
15750755,0
15812262,0
15690332,0
15675190,0
15597602,0
15715142,0
15717307,0
15645200,0
15651740,0
15622750,0
15641170,0
15591344,0
15703354,0
15646936,0
15805764,0
15782159,0
15775809,0
15801863,0
15588090,0
15752507,0
15732020,0
15690153,0
15813850,0
15803479,0
15569945,0
15780925,0
15757867,0
15589329,0
15738835,0
15622289,0
15709412,0
15597239,0
15672637,0
15713426,0
15587233,0
15749401,0
15626457,0
15780870,1
15588580,0
15698167,0
15579387,0
15679429,0
15670822,0
15795933,0
15788776,0
15801417,0
15573309,0
15732299,0
15775124,0
15727408,0
15697042,0
15805260,0
15724423,0
15779947,0
15706534,0
15648069,0
15709474,0
15600027,0
15589200,0
15572728,0
15757001,0
15569247,0
15605264,0
15644280,0
15656330,0
15690134,0
15569430,0
15599860,0
15705352,0
15635893,0
15582849,0
15566251,0
15654379,0
15748123,0
15758048,0
15634281,0
15632263,0
15637753,0
15683168,0
15683195,0
15660101,0
15806926,0
15624596,0
15737814,0
15698716,1
15643824,0
15780256,0
15793883,0
15748673,0
15700752,0
15588944,1
15569666,0
15621353,0
15668445,0
15719265,0
15767129,1
15649354,0
15702462,0
15794171,1
15809909,1
15617507,0
15628420,0
15582960,0
15806438,0
15804052,0
15705298,0
15782736,0
15774931,0
15617454,0
15808566,0
15600692,0
15645835,0
15737194,0
15761733,0
15600813,0
15655658,0
15700946,0
15745080,0
15694666,0
15673619,0
15647091,0
15746664,0
15814536,0
15580068,0
15783276,0
15721917,0
15779207,0
15792726,0
15720203,0
15734588,0
15794849,0
15667554,0
15585748,0
15773146,0
15810995,0
15591932,0
15642468,0
15784700,0
15797960,0
15800049,0
15611409,0
15703563,0
15641688,0
15617655,0
15670943,0
15644212,0
15749093,0
15761775,0
15789753,0
15746749,0
15583371,0
15580914,0
15815656,0
15605684,0
15693637,0
15743570,0
15796957,0
15804072,0
15636634,0
15611729,0
15809616,0
15770159,0
15684316,0
15643229,0
15571873,0
15672894,0
15813590,0
15775238,0
15680197,0
15795149,0
15792986,0
15567630,0
15668775,0
15690440,0
15586133,0
15752578,0
15725776,0
15625545,0
15705383,0
15814116,0
15687363,0
15649183,0
15692718,0
15645269,0
15730540,0
15721047,0
15627027,0
15623730,0
15626385,0
15696812,0
15797502,0
15700864,0
15637678,0
15761241,0
15608956,0
15664339,0
15659694,0
15674442,0
15703143,0
15620577,0
15622507,0
15612594,0
15628600,0
15574213,0
15797389,0
15744200,0
15753549,0
15798532,0
15689201,0
15789097,0
15566312,0
15649129,0
15599182,0
15624424,0
15801441,0
15787155,0
15801395,0
15583026,0
15722532,0
15711219,0
15763613,0
15746035,0
15686941,0
15759618,0
15652782,0
15800295,0
15731586,0
15630321,0
15663294,0
15798943,0
15571816,0
15709487,0
15729359,0
15695679,0
15789413,0
15718944,0
15684908,1
15709451,0
15749300,0
15734987,0
15644692,0
15605059,1
15713505,0
15670343,0
15632344,0
15792360,0
15586629,0
15670496,0
15604345,0
15687431,0
15809006,0
15757911,0
15642248,1
15801411,0
15755731,0
15648067,0
15677105,0
15687130,0
15742820,0
15698335,1
15745030,0
15762762,0
15807900,0
15740527,0
15648047,0
15724620,0
15641009,0
15725818,0
15602811,0
15635502,0
15629117,0
15614103,0
15584930,0
15603764,0
15756299,0
15720636,0
15793455,0
15794048,0
15638487,0
15603565,0
15774393,0
15696564,0
15812071,0
15734628,0
15733460,0
15716000,0
15725772,0
15766746,0
15796764,0
15711396,0
15599078,0
15587581,0
15735222,0
15752622,0
15586243,0
15590637,0
15567147,0
15604020,0
15683841,0
15592222,0
15605804,0
15643024,0
15573278,0
15642345,0
15645569,0
15589541,0
15738501,0
15668248,1
15568032,0
15713949,0
15658435,0
15753092,0
15693088,0
15809248,0
15778947,0
15769948,0
15630910,0
15699507,0
15604551,0
15752342,0
15783019,0
15716605,0
15804586,0
15657163,0
15566790,0
15750410,0
15739850,0
15809286,0
15638463,0
15596303,0
15740868,0
15790744,0
15643865,0
15732265,0
15604355,0
15632256,0
15614923,0
15791321,0
15618446,0
15624347,0
15791131,0
15633640,0
15676895,0
15807524,0
15624343,0
15716218,0
15758531,0
15682955,0
15672826,0
15767894,0
15576774,0
15793307,0
15781234,0
15730688,0
15607142,0
15574842,0
15742116,0
15592028,0
15737792,0
15640442,0
15788480,0
15724307,0
15745623,0
15583221,0
15578761,0
15573798,0
15643121,0
15648479,0
15795246,0
15687903,0
15586821,0
15583863,0
15694852,0
15684181,0
15723216,0
15705639,0
15609977,0
15650591,0
15672598,0
15637178,0
15620443,0
15598883,0
15618695,0
15701555,0
15774491,0
15805676,0
15697424,0
15751943,0
15760431,0
15587013,0
15720559,1
15671582,0
15668629,0
15752816,0
15621834,0
15735339,0
15755521,0
15725509,0
15634359,0
15643967,0
15769216,0
15811970,0
15610653,0
15641250,0
15634602,0
15785342,0
15649160,0
15595991,0
15618258,0
15699467,0
15659064,0
15650933,0
15780498,0
15779985,0
15576935,0
15666975,0
15748691,0
15669411,0
15794413,0
15712287,0
15779886,0
15700772,0
15701439,0
15735782,0
15635034,0
15726494,1
15589230,0
15758056,0
15614778,0
15754578,0
15622478,0
15600720,0
15799468,0
15773934,0
15791513,0
15615254,0
15743456,0
15802501,0
15617401,0
15645544,0
15649536,0
15693947,0
15618239,0
15658532,1
15568046,0
15697480,0
15689661,0
15722578,0
15683977,0
15800482,0
15636572,0
15648721,0
15714586,0
15803352,0
15765461,0
15577587,0
15668347,0
15697214,0
15647800,0
15626628,0
15758449,0
15637138,0
15777708,0
15623668,0
15735799,1
15751491,1
15709459,0
15608873,0
15760102,0
15732672,0
15670029,0
15783097,0
15715744,0
15743075,0
15583692,0
15738889,0
15721504,0
15638257,0
15768104,0
15567399,0
15748649,0
15692761,0
15701081,0
15785350,0
15652401,0
15706762,0
15597968,0
15744240,0
15710375,0
15691808,0
15778287,0
15646196,0
15747867,0
15613319,0
15680706,0
15660144,0
15767794,0
15652808,0
15653762,0
15714874,0
15576185,0
15801934,0
15701206,0
15595537,0
15785831,0
15675252,0
15741865,0
15675963,0
15774192,0
15798709,0
15648136,0
15670163,0
15733014,0
15703614,0
15737705,0
15614054,0
15611186,0
15734202,0
15595047,0
15647453,0
15580719,0
15734311,0
15759684,0
15709737,0
15789546,0
15727467,0
15668774,0
15789055,0
15730059,0
15574296,0
15632010,0
15750104,0
15575691,0
15722993,0
15771000,0
15669414,1
15739997,0
15628950,0
15592078,0
15799211,0
15634974,0
15694518,0
15712319,0
15646810,0
15725094,0
15607526,0
